predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
mean_bound_gap,0.10469683214571379,0.018241919581834305,5.739353891789609,1.0452966531043482e-08,0.06892889129311658,0.140464772998311
bound_gap_variance,-0.3226162966903898,0.01318962763891364,-24.459848717682377,1.2425086986351487e-120,-0.34847792924172716,-0.2967546641390525
pruned_by_bound,-0.005311843974885615,0.0014179379707061188,-3.7461751392695763,0.0001829310982971401,-0.008092073393250828,-0.002531614556520403
pruned_by_cap,8.805748965669167,1.7761481597420843,4.957778391048107,7.526823427558213e-07,5.323157013758144,12.28834091758019
left_branches,0.16546403328985448,0.024768784867268894,6.680345207750162,2.8303535890437043e-11,0.11689850661110489,0.21402955996860407
right_branches,0.3640537647995834,0.0998778332333699,3.644990615174363,0.00027194011700031626,0.168217772016552,0.5598897575826148
explored_children,0.05905135271580075,0.1136291032362051,0.5196851073712029,0.6033214219260966,-0.16374751587111827,0.28185022130271975
skipped_children,0.11100262333931041,0.021461505061308554,5.172173294566804,2.466008567566671e-07,0.06892186313219786,0.15308338354642295
skipped_infeasible,0.0019667553588893424,0.0028610292446237767,0.68742930977903,0.49186539017577796,-0.003643022950908692,0.007576533668687377
skipped_by_bound,-0.01467368961833515,0.006173662723069683,-2.376820742652923,0.017524975617804795,-0.0267787316415736,-0.0025686475950967014
improvement_count,-0.0003139857716199057,0.00035039143074328514,-0.8961000300545245,0.3702712615884278,-0.0010010176332537627,0.0003730460900139514
sum_improvement_amount,0.6930586018852785,0.04078205830933363,16.99420359385492,6.5473966617502586e-62,0.6130949641271113,0.7730222396434456
mean_improvement_amount,-0.00010914368156514321,9.430593821040978e-05,-1.1573362572527337,0.24722717389010523,-0.0002940545515438519,7.57671884135655e-05
last_improvement_node,-6.711308065628972e-09,2.8497085629094807e-09,-2.3550857631479674,0.018582517800981375,-1.229888928853867e-08,-1.1237268427192733e-09
pruned_generated_ratio,-0.21912042109432583,0.11494130006544644,-1.906368041509543,0.056697963235177014,-0.4444921865940241,0.006251344405372478
avg_branching_factor,0.5979429559587803,0.2561910115443471,2.3339732036433114,0.019662848851508846,0.09561506734061154,1.1002708445769491
