algorithm,dataset_type,n,capacity,instance_id,seed,time_nanos,time_millis,memory_bytes,memory_mb,solution_value,optimal_value,optimality_gap,nodes_explored,nodes_pruned,max_queue_size,optimal,capacity_mode
DynamicProgramming,Uncorrelated,500,1000,2082,42,472631,0.473,524288,0.500,16920,16920,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2083,42,481237,0.481,524288,0.500,18144,18144,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2084,42,246503,0.247,524288,0.500,20407,20407,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2085,42,230708,0.231,524288,0.500,17919,17919,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2086,42,547951,0.548,524288,0.500,19098,19098,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2087,42,482955,0.483,524288,0.500,15258,15258,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2088,42,292346,0.292,524288,0.500,19602,19602,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2089,42,355152,0.355,524288,0.500,15939,15939,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2090,42,540822,0.541,524288,0.500,19240,19240,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2091,42,286076,0.286,524288,0.500,14821,14821,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2092,42,278298,0.278,524288,0.500,18100,18100,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2093,42,311445,0.311,524288,0.500,18213,18213,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2094,42,522207,0.522,524288,0.500,19528,19528,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2095,42,526668,0.527,524288,0.500,17552,17552,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2096,42,532101,0.532,524288,0.500,15941,15941,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2097,42,526622,0.527,524288,0.500,19400,19400,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2098,42,518864,0.519,524288,0.500,17458,17458,0.000000,0,0,0,true,fixed
DynamicProgramming,Uncorrelated,500,1000,2099,42,537206,0.537,524288,0.500,14856,14856,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2100,42,541525,0.542,524288,0.500,2485,2485,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2101,42,278756,0.279,524288,0.500,2450,2450,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2102,42,512813,0.513,524288,0.500,2164,2164,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2103,42,531348,0.531,524288,0.500,2124,2124,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2104,42,492439,0.492,524288,0.500,2774,2774,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2105,42,547092,0.547,524288,0.500,2151,2151,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2106,42,537088,0.537,524288,0.500,2320,2320,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2107,42,534894,0.535,524288,0.500,2044,2044,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2108,42,490431,0.490,524288,0.500,2067,2067,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2109,42,504979,0.505,524288,0.500,2476,2476,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2110,42,498922,0.499,524288,0.500,1873,1873,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2111,42,483648,0.484,524288,0.500,2366,2366,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2112,42,482474,0.482,524288,0.500,2246,2246,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2113,42,431205,0.431,524288,0.500,2319,2319,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2114,42,422701,0.423,524288,0.500,2150,2150,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2115,42,412013,0.412,524288,0.500,2328,2328,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2116,42,390014,0.390,524288,0.500,2370,2370,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2117,42,378178,0.378,524288,0.500,2234,2234,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2118,42,386070,0.386,524288,0.500,2386,2386,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2119,42,371582,0.372,524288,0.500,2152,2152,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2120,42,393073,0.393,524288,0.500,2500,2500,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2121,42,226898,0.227,524288,0.500,2258,2258,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2122,42,405367,0.405,524288,0.500,2671,2671,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2123,42,410849,0.411,524288,0.500,2487,2487,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2124,42,410443,0.410,524288,0.500,2142,2142,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2125,42,403685,0.404,524288,0.500,2477,2477,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2126,42,354545,0.355,524288,0.500,2155,2155,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2127,42,180015,0.180,524288,0.500,2303,2303,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2128,42,405091,0.405,524288,0.500,2200,2200,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2129,42,386657,0.387,524288,0.500,2365,2365,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2130,42,402308,0.402,524288,0.500,2087,2087,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2131,42,207883,0.208,524288,0.500,2204,2204,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2132,42,457747,0.458,524288,0.500,2285,2285,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2133,42,412363,0.412,524288,0.500,2251,2251,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2134,42,217520,0.218,524288,0.500,2287,2287,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2135,42,218401,0.218,524288,0.500,2347,2347,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2136,42,428998,0.429,524288,0.500,2664,2664,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2137,42,417764,0.418,524288,0.500,2089,2089,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2138,42,453711,0.454,524288,0.500,2339,2339,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2139,42,454857,0.455,524288,0.500,1874,1874,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2140,42,433781,0.434,524288,0.500,2431,2431,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2141,42,495625,0.496,524288,0.500,2521,2521,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2142,42,442512,0.443,524288,0.500,1921,1921,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2143,42,448737,0.449,524288,0.500,2270,2270,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2144,42,469029,0.469,524288,0.500,2292,2292,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2145,42,465389,0.465,524288,0.500,2430,2430,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2146,42,507508,0.508,524288,0.500,2236,2236,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2147,42,522537,0.523,524288,0.500,2258,2258,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2148,42,522921,0.523,524288,0.500,1992,1992,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2149,42,519592,0.520,524288,0.500,2156,2156,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2150,42,503737,0.504,524288,0.500,2361,2361,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2151,42,533418,0.533,524288,0.500,1975,1975,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2152,42,513043,0.513,524288,0.500,2228,2228,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2153,42,530650,0.531,524288,0.500,2442,2442,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2154,42,534020,0.534,524288,0.500,2407,2407,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2155,42,560069,0.560,524288,0.500,2534,2534,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2156,42,529849,0.530,524288,0.500,2512,2512,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2157,42,362396,0.362,524288,0.500,2503,2503,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2158,42,528779,0.529,524288,0.500,2536,2536,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2159,42,540866,0.541,524288,0.500,2483,2483,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2160,42,528488,0.528,524288,0.500,2213,2213,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2161,42,366366,0.366,524288,0.500,2158,2158,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2162,42,535836,0.536,524288,0.500,2223,2223,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2163,42,518071,0.518,524288,0.500,2393,2393,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2164,42,330063,0.330,524288,0.500,2316,2316,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2165,42,930287,0.930,0,0.000,2629,2629,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2166,42,338467,0.338,524288,0.500,2315,2315,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2167,42,527144,0.527,524288,0.500,1992,1992,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2168,42,315930,0.316,524288,0.500,2409,2409,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2169,42,305042,0.305,524288,0.500,2119,2119,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2170,42,283506,0.284,524288,0.500,2072,2072,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2171,42,505638,0.506,524288,0.500,2399,2399,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2172,42,541687,0.542,524288,0.500,2292,2292,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2173,42,540582,0.541,524288,0.500,2153,2153,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2174,42,521541,0.522,524288,0.500,2192,2192,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2175,42,554653,0.555,524288,0.500,2264,2264,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2176,42,519430,0.519,524288,0.500,1968,1968,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2177,42,559071,0.559,524288,0.500,1992,1992,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2178,42,524444,0.524,524288,0.500,2030,2030,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2179,42,312197,0.312,524288,0.500,2310,2310,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2180,42,280344,0.280,524288,0.500,2057,2057,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2181,42,551369,0.551,524288,0.500,2595,2595,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2182,42,559250,0.559,524288,0.500,2332,2332,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2183,42,353440,0.353,524288,0.500,2127,2127,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2184,42,537090,0.537,524288,0.500,2459,2459,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2185,42,324563,0.325,524288,0.500,2148,2148,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2186,42,327489,0.327,524288,0.500,2213,2213,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2187,42,583726,0.584,524288,0.500,2543,2543,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2188,42,312079,0.312,524288,0.500,2070,2070,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2189,42,567165,0.567,524288,0.500,2229,2229,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2190,42,279108,0.279,524288,0.500,2164,2164,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2191,42,580813,0.581,524288,0.500,2236,2236,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2192,42,575321,0.575,524288,0.500,1946,1946,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2193,42,579236,0.579,524288,0.500,2288,2288,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2194,42,515377,0.515,524288,0.500,2293,2293,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2195,42,549973,0.550,524288,0.500,2299,2299,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2196,42,558597,0.559,524288,0.500,2162,2162,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2197,42,364243,0.364,524288,0.500,2345,2345,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2198,42,574223,0.574,524288,0.500,2717,2717,0.000000,0,0,0,true,fixed
DynamicProgramming,WeaklyCorrelated,500,1000,2199,42,561712,0.562,524288,0.500,2198,2198,0.000000,0,0,0,true,fixed
DynamicProgramming,StronglyCorrelated,500,1000,2200,42,624681,0.625,524288,0.500,1182,1182,0.000000,0,0,0,true,fixed
DynamicProgramming,StronglyCorrelated,500,1000,2201,42,682503,0.683,524288,0.500,1217,1217,0.000000,0,0,0,true,fixed
