algorithm,var_a,var_b,correlation
BranchAndBound,mean_weight,max_value,0.1252998285073399
BranchAndBound,mean_weight,weight_cv,-0.7686718884931676
BranchAndBound,mean_weight,value_cv,-0.2581391231176498
BranchAndBound,mean_weight,weight_skewness,-0.8289838859924666
BranchAndBound,mean_weight,value_skewness,-0.2717191465665569
BranchAndBound,mean_weight,weight_kurtosis,-0.04000463496044582
BranchAndBound,mean_weight,value_kurtosis,-0.003135611385576844
BranchAndBound,mean_weight,capacity_ratio,-0.009897907711270143
BranchAndBound,mean_weight,slack,0.047601858250772795
BranchAndBound,mean_weight,average_fillable_items,-0.020686998817163488
BranchAndBound,mean_weight,pearson_corr,-0.011804417771988067
BranchAndBound,mean_weight,spearman_corr,-0.015362465622079388
BranchAndBound,mean_weight,kendall_corr,-0.013881051777852099
BranchAndBound,mean_weight,mean_ratio,-0.09060452622890748
BranchAndBound,mean_weight,median_ratio,-0.4700535631111503
BranchAndBound,mean_weight,std_ratio,-0.05982740058472592
BranchAndBound,mean_weight,ratio_entropy,0.009528314075713284
BranchAndBound,mean_weight,unique_ratio_count,-0.007258113485622605
BranchAndBound,mean_weight,duplicate_ratio_fraction,-0.012288444928820615
BranchAndBound,mean_weight,unique_weights,-0.008744556361008906
BranchAndBound,mean_weight,unique_values,-0.0076255301117210085
BranchAndBound,mean_weight,unique_pairs,-0.00796505056177065
BranchAndBound,mean_weight,duplicate_items,-0.0014844953944221728
BranchAndBound,mean_weight,duplicate_pairs,-0.0014655371120821375
BranchAndBound,mean_weight,time_millis,0.0022887315632081117
BranchAndBound,mean_weight,memory_bytes,-0.00044723309799813945
BranchAndBound,mean_weight,memory_mb,-0.00044723666432050133
BranchAndBound,mean_weight,solution_value,-0.000914026727213037
BranchAndBound,mean_weight,optimal_value,-0.000914026727213037
BranchAndBound,mean_weight,nodes_explored,0.0027485445304934832
BranchAndBound,mean_weight,nodes_pruned,9.250540809018795e-05
BranchAndBound,mean_weight,max_queue_size,-0.0012184581210381963
BranchAndBound,mean_weight,optimal,-0.0009240875943202724
BranchAndBound,mean_weight,nodes_generated,0.002268261777591234
BranchAndBound,mean_weight,internal_nodes,0.005023502845674506
BranchAndBound,mean_weight,max_depth,0.0005977262256595307
BranchAndBound,mean_weight,mean_depth,-0.0011062455573762698
BranchAndBound,mean_weight,median_depth,-0.0014122535576130825
BranchAndBound,mean_weight,mean_queue_size,-0.01830913136950473
BranchAndBound,mean_weight,final_queue_size,0.0012249020396794402
BranchAndBound,mean_weight,mean_bound,-0.0009097284802333337
BranchAndBound,mean_weight,bound_variance,-0.0006616693284083162
BranchAndBound,mean_weight,min_bound,-0.0008691338704556887
BranchAndBound,mean_weight,max_bound,-0.0009284087981588535
BranchAndBound,mean_weight,mean_bound_gap,-0.022856305030309852
BranchAndBound,mean_weight,bound_gap_variance,-0.02043513626298074
BranchAndBound,mean_weight,pruned_by_bound,-0.05905059174167068
BranchAndBound,mean_weight,pruned_by_cap,0.0012690680439920701
BranchAndBound,mean_weight,left_branches,-0.0137862152121795
BranchAndBound,mean_weight,right_branches,0.006076544608789357
BranchAndBound,mean_weight,explored_children,0.002308566919693737
BranchAndBound,mean_weight,skipped_children,0.010037745899975126
BranchAndBound,mean_weight,skipped_infeasible,0.01617436565989448
BranchAndBound,mean_weight,skipped_by_bound,0.002335655060786637
BranchAndBound,mean_weight,improvement_count,-0.0038189109620494154
BranchAndBound,mean_weight,sum_improvement_amount,-0.009696122019119928
BranchAndBound,mean_weight,mean_improvement_amount,0.0334952776814632
BranchAndBound,mean_weight,last_improvement_node,0.004024303147032438
BranchAndBound,mean_weight,pruned_generated_ratio,-0.05240325991706877
BranchAndBound,mean_weight,avg_branching_factor,-0.005818413657936501
BranchAndBound,mean_weight,capacity_density,0.07763896058005129
BranchAndBound,mean_weight,cells_allocated,0.01561372968112208
BranchAndBound,mean_weight,total_evaluations,-0.005186668978619739
BranchAndBound,mean_weight,include_count,-0.007603510681956228
BranchAndBound,mean_weight,exclude_count,-0.0010728544015763913
BranchAndBound,mean_weight,tie_count,-0.06079981327871835
BranchAndBound,mean_weight,include_ratio,-0.02052267567456058
BranchAndBound,mean_weight,nonzero_value_states,0.01389398984317715
BranchAndBound,mean_weight,zero_value_states,0.12843890898898364
BranchAndBound,mean_weight,fill_rate,-0.16295460614454255
BranchAndBound,mean_weight,mean_cell_value,-0.002622242809098423
BranchAndBound,mean_weight,cell_value_variance,0.0006840022469814865
BranchAndBound,mean_weight,dp_sum_improvement_amount,0.0019925771124730094
BranchAndBound,mean_weight,dp_mean_improvement_amount,0.035537355566281424
BranchAndBound,mean_weight,updates_per_cell,-0.03972865313891734
BranchAndBound,mean_weight,selected_count,-0.004416858931217207
BranchAndBound,mean_weight,solution_density,-0.051158314366254544
BranchAndBound,mean_weight,residual_capacity,0.06069639662685728
BranchAndBound,mean_weight,capacity_utilization,-0.07393297745036827
