instance_id,n,family,capacity_mode,capacity,seed,selected_count,solution_density,residual_capacity,capacity_utilization,last_selected_position,first_skipped_position
340,20,InverseCorrelated,fixed,1000,42,7,0.350000,187,0.813000,6,7
341,20,InverseCorrelated,fixed,1000,42,5,0.250000,135,0.865000,4,5
342,20,InverseCorrelated,fixed,1000,42,6,0.300000,302,0.698000,5,6
343,20,InverseCorrelated,fixed,1000,42,7,0.350000,41,0.959000,6,7
344,20,InverseCorrelated,fixed,1000,42,4,0.200000,317,0.683000,3,4
345,20,InverseCorrelated,fixed,1000,42,4,0.200000,222,0.778000,3,4
346,20,InverseCorrelated,fixed,1000,42,6,0.300000,98,0.902000,5,6
347,20,InverseCorrelated,fixed,1000,42,5,0.250000,42,0.958000,4,5
348,20,InverseCorrelated,fixed,1000,42,6,0.300000,138,0.862000,5,6
349,20,InverseCorrelated,fixed,1000,42,6,0.300000,188,0.812000,5,6
350,20,InverseCorrelated,fixed,1000,42,5,0.250000,164,0.836000,4,5
351,20,InverseCorrelated,fixed,1000,42,5,0.250000,132,0.868000,4,5
352,20,InverseCorrelated,fixed,1000,42,5,0.250000,171,0.829000,4,5
353,20,InverseCorrelated,fixed,1000,42,4,0.200000,228,0.772000,3,4
354,20,InverseCorrelated,fixed,1000,42,6,0.300000,56,0.944000,5,6
355,20,InverseCorrelated,fixed,1000,42,5,0.250000,21,0.979000,4,5
356,20,InverseCorrelated,fixed,1000,42,5,0.250000,200,0.800000,4,5
357,20,InverseCorrelated,fixed,1000,42,6,0.300000,71,0.929000,5,6
358,20,InverseCorrelated,fixed,1000,42,7,0.350000,199,0.801000,6,7
359,20,InverseCorrelated,fixed,1000,42,3,0.150000,285,0.715000,2,3
360,20,InverseCorrelated,fixed,1000,42,4,0.200000,110,0.890000,3,4
361,20,InverseCorrelated,fixed,1000,42,5,0.250000,258,0.742000,4,5
362,20,InverseCorrelated,fixed,1000,42,5,0.250000,94,0.906000,4,5
363,20,InverseCorrelated,fixed,1000,42,7,0.350000,0,1.000000,6,7
364,20,InverseCorrelated,fixed,1000,42,9,0.450000,51,0.949000,8,9
365,20,InverseCorrelated,fixed,1000,42,6,0.300000,143,0.857000,5,6
366,20,InverseCorrelated,fixed,1000,42,4,0.200000,36,0.964000,3,4
367,20,InverseCorrelated,fixed,1000,42,6,0.300000,112,0.888000,5,6
368,20,InverseCorrelated,fixed,1000,42,7,0.350000,247,0.753000,6,7
369,20,InverseCorrelated,fixed,1000,42,7,0.350000,159,0.841000,6,7
370,20,InverseCorrelated,fixed,1000,42,5,0.250000,96,0.904000,4,5
371,20,InverseCorrelated,fixed,1000,42,6,0.300000,74,0.926000,5,6
372,20,InverseCorrelated,fixed,1000,42,6,0.300000,28,0.972000,5,6
373,20,InverseCorrelated,fixed,1000,42,5,0.250000,132,0.868000,4,5
374,20,InverseCorrelated,fixed,1000,42,6,0.300000,238,0.762000,5,6
375,20,InverseCorrelated,fixed,1000,42,6,0.300000,15,0.985000,5,6
376,20,InverseCorrelated,fixed,1000,42,4,0.200000,318,0.682000,3,4
377,20,InverseCorrelated,fixed,1000,42,6,0.300000,223,0.777000,5,6
378,20,InverseCorrelated,fixed,1000,42,4,0.200000,207,0.793000,3,4
379,20,InverseCorrelated,fixed,1000,42,9,0.450000,221,0.779000,8,9
380,20,InverseCorrelated,fixed,1000,42,5,0.250000,125,0.875000,4,5
381,20,InverseCorrelated,fixed,1000,42,6,0.300000,74,0.926000,5,6
382,20,InverseCorrelated,fixed,1000,42,6,0.300000,190,0.810000,5,6
383,20,InverseCorrelated,fixed,1000,42,8,0.400000,14,0.986000,7,8
384,20,InverseCorrelated,fixed,1000,42,6,0.300000,106,0.894000,5,6
385,20,InverseCorrelated,fixed,1000,42,5,0.250000,178,0.822000,4,5
386,20,InverseCorrelated,fixed,1000,42,8,0.400000,153,0.847000,7,8
387,20,InverseCorrelated,fixed,1000,42,5,0.250000,215,0.785000,4,5
388,20,InverseCorrelated,fixed,1000,42,9,0.450000,148,0.852000,8,9
389,20,InverseCorrelated,fixed,1000,42,6,0.300000,50,0.950000,5,6
390,20,InverseCorrelated,fixed,1000,42,5,0.250000,273,0.727000,4,5
391,20,InverseCorrelated,fixed,1000,42,4,0.200000,226,0.774000,3,4
392,20,InverseCorrelated,fixed,1000,42,5,0.250000,177,0.823000,4,5
393,20,InverseCorrelated,fixed,1000,42,7,0.350000,53,0.947000,6,7
394,20,InverseCorrelated,fixed,1000,42,5,0.250000,188,0.812000,4,5
395,20,InverseCorrelated,fixed,1000,42,6,0.300000,39,0.961000,5,6
396,20,InverseCorrelated,fixed,1000,42,4,0.200000,253,0.747000,3,4
397,20,InverseCorrelated,fixed,1000,42,4,0.200000,100,0.900000,3,4
398,20,InverseCorrelated,fixed,1000,42,4,0.200000,191,0.809000,3,4
399,20,InverseCorrelated,fixed,1000,42,7,0.350000,29,0.971000,6,7
400,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,59,0.941000,8,2
401,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,3,0.997000,11,3
402,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,47,0.953000,7,1
403,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,27,0.973000,13,2
404,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,13,0.987000,11,2
405,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,5,0.995000,15,2
406,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,49,0.951000,9,1
407,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,25,0.975000,11,1
408,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,19,0.981000,10,1
409,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,8,0.992000,1,2
410,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,57,0.943000,3,2
411,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,67,0.933000,7,2
412,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,67,0.933000,1,2
413,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,33,0.967000,19,1
414,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,10,0.990000,9,1
415,20,AlmostEqualRatios,fixed,1000,42,9,0.450000,20,0.980000,15,2
416,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,45,0.955000,11,2
417,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,37,0.963000,16,1
418,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,3,0.997000,4,2
419,20,AlmostEqualRatios,fixed,1000,42,8,0.400000,86,0.914000,14,1
420,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,20,0.980000,9,1
421,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,27,0.973000,9,3
422,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,21,0.979000,11,1
423,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,65,0.935000,16,2
424,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,189,0.811000,16,1
425,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,87,0.913000,14,2
426,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,0,1.000000,2,1
427,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,36,0.964000,17,2
428,20,AlmostEqualRatios,fixed,1000,42,7,0.350000,167,0.833000,11,2
429,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,102,0.898000,2,1
430,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,161,0.839000,11,2
431,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,18,0.982000,10,4
432,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,24,0.976000,10,2
433,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,187,0.813000,5,1
434,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,7,0.993000,11,2
435,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,65,0.935000,12,1
436,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,14,0.986000,16,1
437,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,17,0.983000,8,1
438,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,14,0.986000,16,1
439,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,18,0.982000,6,1
440,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,34,0.966000,19,1
441,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,4,0.996000,5,2
442,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,28,0.972000,0,1
443,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,13,0.987000,17,2
444,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,40,0.960000,11,2
445,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,205,0.795000,16,1
446,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,83,0.917000,9,3
447,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,26,0.974000,1,2
448,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,59,0.941000,9,1
449,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,7,0.993000,0,1
450,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,71,0.929000,9,2
451,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,28,0.972000,9,3
452,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,4,0.996000,10,2
453,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,68,0.932000,3,2
454,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,155,0.845000,2,3
455,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,12,0.988000,10,2
456,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,66,0.934000,0,1
457,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,8,0.992000,0,1
458,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,116,0.884000,5,1
459,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,141,0.859000,16,4
460,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,11,0.989000,14,1
461,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,12,0.988000,2,1
462,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,23,0.977000,13,3
463,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,49,0.951000,5,4
464,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,71,0.929000,2,3
465,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,44,0.956000,16,1
466,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,40,0.960000,3,2
467,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,132,0.868000,8,1
468,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,27,0.973000,13,3
469,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,47,0.953000,18,1
470,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,39,0.961000,1,2
471,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,55,0.945000,14,1
472,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,35,0.965000,6,1
473,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,1,0.999000,1,2
474,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,68,0.932000,19,1
475,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,12,0.988000,2,3
476,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,40,0.960000,0,1
477,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,26,0.974000,9,2
478,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,45,0.955000,5,4
479,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,87,0.913000,19,1
480,20,AlmostEqualRatios,fixed,1000,42,2,0.100000,9,0.991000,2,1
481,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,40,0.960000,8,1
482,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,8,0.992000,17,1
483,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,17,0.983000,12,4
484,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,16,0.984000,19,2
485,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,6,0.994000,0,1
486,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,6,0.994000,16,3
487,20,AlmostEqualRatios,fixed,1000,42,7,0.350000,116,0.884000,9,4
488,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,54,0.946000,3,2
489,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,15,0.985000,11,1
490,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,46,0.954000,15,1
491,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,23,0.977000,13,2
492,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,38,0.962000,8,1
493,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,74,0.926000,8,1
494,20,AlmostEqualRatios,fixed,1000,42,5,0.250000,11,0.989000,14,1
495,20,AlmostEqualRatios,fixed,1000,42,6,0.300000,15,0.985000,18,3
496,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,31,0.969000,14,2
497,20,AlmostEqualRatios,fixed,1000,42,4,0.200000,66,0.934000,9,3
498,20,AlmostEqualRatios,fixed,1000,42,1,0.050000,79,0.921000,0,1
499,20,AlmostEqualRatios,fixed,1000,42,3,0.150000,18,0.982000,17,1
500,50,Uncorrelated,fixed,1000,42,7,0.140000,37,0.963000,10,6
501,50,Uncorrelated,fixed,1000,42,6,0.120000,1,0.999000,5,6
502,50,Uncorrelated,fixed,1000,42,9,0.180000,90,0.910000,8,9
503,50,Uncorrelated,fixed,1000,42,9,0.180000,1,0.999000,9,8
504,50,Uncorrelated,fixed,1000,42,7,0.140000,156,0.844000,6,7
505,50,Uncorrelated,fixed,1000,42,6,0.120000,16,0.984000,5,6
506,50,Uncorrelated,fixed,1000,42,9,0.180000,30,0.970000,8,9
507,50,Uncorrelated,fixed,1000,42,7,0.140000,35,0.965000,6,7
508,50,Uncorrelated,fixed,1000,42,8,0.160000,35,0.965000,13,6
509,50,Uncorrelated,fixed,1000,42,12,0.240000,8,0.992000,35,10
510,50,Uncorrelated,fixed,1000,42,9,0.180000,1,0.999000,8,9
511,50,Uncorrelated,fixed,1000,42,13,0.260000,115,0.885000,12,13
512,50,Uncorrelated,fixed,1000,42,10,0.200000,1,0.999000,9,10
513,50,Uncorrelated,fixed,1000,42,11,0.220000,19,0.981000,12,10
514,50,Uncorrelated,fixed,1000,42,7,0.140000,106,0.894000,6,7
515,50,Uncorrelated,fixed,1000,42,7,0.140000,20,0.980000,44,6
516,50,Uncorrelated,fixed,1000,42,8,0.160000,24,0.976000,8,7
517,50,Uncorrelated,fixed,1000,42,11,0.220000,53,0.947000,10,11
518,50,Uncorrelated,fixed,1000,42,9,0.180000,38,0.962000,13,8
519,50,Uncorrelated,fixed,1000,42,7,0.140000,115,0.885000,8,6
520,50,Uncorrelated,fixed,1000,42,7,0.140000,11,0.989000,8,6
521,50,Uncorrelated,fixed,1000,42,8,0.160000,24,0.976000,7,8
522,50,Uncorrelated,fixed,1000,42,11,0.220000,18,0.982000,12,10
523,50,Uncorrelated,fixed,1000,42,7,0.140000,49,0.951000,12,6
524,50,Uncorrelated,fixed,1000,42,10,0.200000,9,0.991000,10,8
525,50,Uncorrelated,fixed,1000,42,8,0.160000,84,0.916000,10,7
526,50,Uncorrelated,fixed,1000,42,9,0.180000,19,0.981000,24,8
527,50,Uncorrelated,fixed,1000,42,11,0.220000,66,0.934000,12,10
528,50,Uncorrelated,fixed,1000,42,9,0.180000,48,0.952000,8,9
529,50,Uncorrelated,fixed,1000,42,11,0.220000,68,0.932000,41,10
530,50,Uncorrelated,fixed,1000,42,9,0.180000,18,0.982000,15,8
531,50,Uncorrelated,fixed,1000,42,8,0.160000,58,0.942000,7,8
532,50,Uncorrelated,fixed,1000,42,9,0.180000,101,0.899000,16,8
533,50,Uncorrelated,fixed,1000,42,10,0.200000,33,0.967000,11,9
534,50,Uncorrelated,fixed,1000,42,10,0.200000,43,0.957000,17,9
535,50,Uncorrelated,fixed,1000,42,9,0.180000,39,0.961000,14,8
536,50,Uncorrelated,fixed,1000,42,11,0.220000,23,0.977000,12,10
537,50,Uncorrelated,fixed,1000,42,10,0.200000,40,0.960000,9,10
538,50,Uncorrelated,fixed,1000,42,6,0.120000,80,0.920000,5,6
539,50,Uncorrelated,fixed,1000,42,7,0.140000,20,0.980000,6,7
540,50,Uncorrelated,fixed,1000,42,12,0.240000,19,0.981000,11,12
541,50,Uncorrelated,fixed,1000,42,8,0.160000,31,0.969000,7,8
542,50,Uncorrelated,fixed,1000,42,9,0.180000,61,0.939000,8,9
543,50,Uncorrelated,fixed,1000,42,7,0.140000,11,0.989000,6,7
544,50,Uncorrelated,fixed,1000,42,6,0.120000,37,0.963000,7,5
545,50,Uncorrelated,fixed,1000,42,12,0.240000,42,0.958000,45,10
546,50,Uncorrelated,fixed,1000,42,5,0.100000,66,0.934000,6,4
547,50,Uncorrelated,fixed,1000,42,8,0.160000,42,0.958000,18,7
548,50,Uncorrelated,fixed,1000,42,10,0.200000,0,1.000000,12,9
549,50,Uncorrelated,fixed,1000,42,9,0.180000,51,0.949000,8,9
550,50,Uncorrelated,fixed,1000,42,8,0.160000,54,0.946000,7,8
551,50,Uncorrelated,fixed,1000,42,9,0.180000,5,0.995000,8,9
552,50,Uncorrelated,fixed,1000,42,10,0.200000,5,0.995000,11,9
553,50,Uncorrelated,fixed,1000,42,10,0.200000,22,0.978000,9,10
554,50,Uncorrelated,fixed,1000,42,8,0.160000,37,0.963000,7,8
555,50,Uncorrelated,fixed,1000,42,9,0.180000,37,0.963000,8,9
556,50,Uncorrelated,fixed,1000,42,7,0.140000,31,0.969000,6,7
557,50,Uncorrelated,fixed,1000,42,7,0.140000,63,0.937000,6,7
558,50,Uncorrelated,fixed,1000,42,9,0.180000,9,0.991000,8,9
559,50,Uncorrelated,fixed,1000,42,7,0.140000,5,0.995000,19,6
560,50,Uncorrelated,fixed,1000,42,11,0.220000,72,0.928000,34,10
561,50,Uncorrelated,fixed,1000,42,8,0.160000,95,0.905000,11,7
562,50,Uncorrelated,fixed,1000,42,8,0.160000,31,0.969000,7,8
563,50,Uncorrelated,fixed,1000,42,10,0.200000,6,0.994000,35,8
564,50,Uncorrelated,fixed,1000,42,10,0.200000,127,0.873000,9,10
565,50,Uncorrelated,fixed,1000,42,10,0.200000,33,0.967000,34,7
566,50,Uncorrelated,fixed,1000,42,8,0.160000,22,0.978000,22,7
567,50,Uncorrelated,fixed,1000,42,10,0.200000,60,0.940000,13,8
568,50,Uncorrelated,fixed,1000,42,6,0.120000,27,0.973000,5,6
569,50,Uncorrelated,fixed,1000,42,9,0.180000,30,0.970000,43,8
570,50,Uncorrelated,fixed,1000,42,9,0.180000,14,0.986000,8,9
571,50,Uncorrelated,fixed,1000,42,10,0.200000,59,0.941000,11,9
572,50,Uncorrelated,fixed,1000,42,8,0.160000,67,0.933000,9,7
573,50,Uncorrelated,fixed,1000,42,11,0.220000,18,0.982000,11,10
574,50,Uncorrelated,fixed,1000,42,8,0.160000,49,0.951000,7,8
575,50,Uncorrelated,fixed,1000,42,8,0.160000,10,0.990000,23,7
576,50,Uncorrelated,fixed,1000,42,6,0.120000,17,0.983000,5,6
577,50,Uncorrelated,fixed,1000,42,12,0.240000,41,0.959000,30,10
578,50,Uncorrelated,fixed,1000,42,10,0.200000,41,0.959000,28,8
579,50,Uncorrelated,fixed,1000,42,8,0.160000,9,0.991000,7,8
580,50,Uncorrelated,fixed,1000,42,10,0.200000,1,0.999000,30,9
581,50,Uncorrelated,fixed,1000,42,9,0.180000,111,0.889000,14,8
582,50,Uncorrelated,fixed,1000,42,7,0.140000,88,0.912000,10,6
583,50,Uncorrelated,fixed,1000,42,8,0.160000,5,0.995000,19,7
584,50,Uncorrelated,fixed,1000,42,6,0.120000,11,0.989000,16,5
585,50,Uncorrelated,fixed,1000,42,8,0.160000,29,0.971000,7,8
586,50,Uncorrelated,fixed,1000,42,9,0.180000,7,0.993000,11,8
587,50,Uncorrelated,fixed,1000,42,6,0.120000,34,0.966000,5,6
588,50,Uncorrelated,fixed,1000,42,7,0.140000,73,0.927000,6,7
589,50,Uncorrelated,fixed,1000,42,6,0.120000,17,0.983000,41,5
590,50,Uncorrelated,fixed,1000,42,10,0.200000,19,0.981000,27,9
591,50,Uncorrelated,fixed,1000,42,11,0.220000,28,0.972000,27,9
592,50,Uncorrelated,fixed,1000,42,8,0.160000,58,0.942000,7,8
593,50,Uncorrelated,fixed,1000,42,9,0.180000,40,0.960000,8,9
594,50,Uncorrelated,fixed,1000,42,10,0.200000,3,0.997000,14,7
595,50,Uncorrelated,fixed,1000,42,9,0.180000,9,0.991000,14,8
596,50,Uncorrelated,fixed,1000,42,7,0.140000,48,0.952000,7,6
597,50,Uncorrelated,fixed,1000,42,11,0.220000,3,0.997000,10,11
598,50,Uncorrelated,fixed,1000,42,8,0.160000,12,0.988000,20,6
599,50,Uncorrelated,fixed,1000,42,8,0.160000,66,0.934000,12,7
600,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,1,0.999000,4,5
601,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,55,0.945000,49,6
602,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,21,0.979000,48,6
603,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,14,0.986000,40,5
604,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,9,0.991000,49,4
605,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,3,0.997000,49,4
606,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,11,0.989000,22,6
607,50,WeaklyCorrelated,fixed,1000,42,4,0.080000,21,0.979000,5,3
608,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,13,0.987000,9,6
609,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,8,0.992000,48,5
610,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,7,0.993000,46,5
611,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,87,0.913000,4,5
612,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,85,0.915000,49,7
613,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,15,0.985000,26,5
614,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,13,0.987000,49,3
615,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,6,0.994000,38,6
616,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,65,0.935000,7,8
617,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,7,0.993000,49,5
618,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,74,0.926000,48,8
619,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,10,0.990000,8,7
620,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,31,0.969000,4,5
621,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,25,0.975000,46,5
622,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,3,0.997000,47,5
623,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,6,0.994000,47,7
624,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,1,0.999000,49,5
625,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,64,0.936000,49,5
626,50,WeaklyCorrelated,fixed,1000,42,10,0.200000,32,0.968000,49,4
627,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,17,0.983000,48,4
628,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,19,0.981000,34,4
629,50,WeaklyCorrelated,fixed,1000,42,10,0.200000,16,0.984000,47,8
630,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,4,0.996000,5,4
631,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,2,0.998000,6,5
632,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,21,0.979000,49,6
633,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,74,0.926000,49,6
634,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,5,0.995000,20,5
635,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,5,0.995000,11,5
636,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,50,0.950000,48,5
637,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,25,0.975000,49,4
638,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,15,0.985000,9,5
639,50,WeaklyCorrelated,fixed,1000,42,10,0.200000,25,0.975000,49,7
640,50,WeaklyCorrelated,fixed,1000,42,11,0.220000,1,0.999000,48,9
641,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,9,0.991000,48,2
642,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,116,0.884000,27,8
643,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,42,0.958000,48,6
644,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,47,0.953000,49,5
645,50,WeaklyCorrelated,fixed,1000,42,12,0.240000,2,0.998000,48,9
646,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,7,0.993000,6,5
647,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,25,0.975000,48,4
648,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,37,0.963000,49,5
649,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,121,0.879000,4,5
650,50,WeaklyCorrelated,fixed,1000,42,10,0.200000,29,0.971000,49,8
651,50,WeaklyCorrelated,fixed,1000,42,4,0.080000,29,0.971000,9,3
652,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,49,0.951000,49,7
653,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,26,0.974000,48,5
654,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,11,0.989000,23,5
655,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,23,0.977000,5,4
656,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,12,0.988000,6,7
657,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,5,0.995000,6,7
658,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,24,0.976000,47,6
659,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,1,0.999000,8,9
660,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,9,0.991000,4,5
661,50,WeaklyCorrelated,fixed,1000,42,10,0.200000,13,0.987000,48,6
662,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,14,0.986000,48,5
663,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,17,0.983000,44,4
664,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,17,0.983000,48,6
665,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,11,0.989000,48,4
666,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,31,0.969000,46,8
667,50,WeaklyCorrelated,fixed,1000,42,5,0.100000,29,0.971000,16,4
668,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,14,0.986000,48,5
669,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,35,0.965000,47,6
670,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,11,0.989000,49,7
671,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,24,0.976000,6,7
672,50,WeaklyCorrelated,fixed,1000,42,4,0.080000,14,0.986000,48,3
673,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,84,0.916000,6,7
674,50,WeaklyCorrelated,fixed,1000,42,8,0.160000,9,0.991000,11,7
675,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,26,0.974000,46,5
676,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,3,0.997000,6,7
677,50,WeaklyCorrelated,fixed,1000,42,9,0.180000,34,0.966000,48,6
678,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,21,0.979000,9,6
679,50,WeaklyCorrelated,fixed,1000,42,7,0.140000,2,0.998000,6,7
680,50,WeaklyCorrelated,fixed,1000,42,6,0.120000,18,0.982000,37,5
