instance_id,n,family,capacity_mode,capacity,seed,capacity_density,cells_allocated,total_evaluations,include_count,exclude_count,tie_count,include_ratio,nonzero_value_states,zero_value_states,fill_rate,optimal_value,mean_cell_value,cell_value_variance,sum_improvement_amount,mean_improvement_amount,updates_per_cell
1368,100,InverseCorrelated,fixed,1000,42,10.0000,1001,48072,12790,35002,280,0.266059,999,2,0.998002,12116,8157.8731,9463986.1907,8166031,638.4700,12.777223
1369,100,InverseCorrelated,fixed,1000,42,10.0000,1001,56141,17970,38091,80,0.320087,998,3,0.997003,16047,10267.2987,16652777.1286,10277566,571.9291,17.952048
1370,100,InverseCorrelated,fixed,1000,42,10.0000,1001,46285,11545,34613,127,0.249433,992,9,0.991009,10077,6207.3936,6561124.6862,6213601,538.2071,11.533467
1371,100,InverseCorrelated,fixed,1000,42,10.0000,1001,52601,16042,36559,0,0.304975,995,6,0.994006,13128,8982.0090,10303396.6283,8990991,560.4657,16.025974
1372,100,InverseCorrelated,fixed,1000,42,10.0000,1001,51783,15298,36485,0,0.295425,1000,1,0.999001,15016,9829.1788,11876981.0519,9839008,643.1565,15.282717
1373,100,InverseCorrelated,fixed,1000,42,10.0000,1001,46642,9855,36787,0,0.211290,984,17,0.983017,9130,6097.0290,5612916.4078,6103126,619.2923,9.845155
1374,100,InverseCorrelated,fixed,1000,42,10.0000,1001,51931,14037,37764,130,0.270301,981,20,0.980020,11097,7008.4805,8168136.9090,7015489,499.7855,14.022977
1375,100,InverseCorrelated,fixed,1000,42,10.0000,1001,51769,13750,37933,86,0.265603,996,5,0.995005,12073,7744.3297,8694981.0921,7752074,563.7872,13.736264
1376,100,InverseCorrelated,fixed,1000,42,10.0000,1001,49565,14431,35081,53,0.291153,999,2,0.998002,13042,8079.6543,12253289.0434,8087734,560.4417,14.416583
1377,100,InverseCorrelated,fixed,1000,42,10.0000,1001,55151,13041,42081,29,0.236460,972,29,0.971029,9124,5837.6713,5893658.2726,5843509,448.0875,13.027972
1378,100,InverseCorrelated,fixed,1000,42,10.0000,1001,44613,12414,32199,0,0.278260,996,5,0.995005,10137,6624.5355,6722718.9041,6631160,534.1679,12.401598
1379,100,InverseCorrelated,fixed,1000,42,10.0000,1001,53671,11890,41671,110,0.221535,974,27,0.973027,11027,6213.3267,8409890.3418,6219540,523.0900,11.878122
1380,100,InverseCorrelated,fixed,1000,42,10.0000,1001,52032,15121,36911,0,0.290610,999,2,0.998002,13085,8931.0909,8872537.0976,8940022,591.2322,15.105894
1381,100,InverseCorrelated,fixed,1000,42,10.0000,1001,53115,15619,37496,0,0.294060,997,4,0.996004,13081,8741.4965,10603199.0332,8750238,560.2304,15.603397
1382,100,InverseCorrelated,fixed,1000,42,10.0000,1001,51897,11814,40083,0,0.227643,993,8,0.992008,11150,7455.6074,9437216.5102,7463063,631.7135,11.802198
1383,100,InverseCorrelated,fixed,1000,42,10.0000,1001,54763,22016,32745,2,0.402023,999,2,0.998002,18117,12803.5944,18636846.8245,12816398,582.1402,21.994006
1384,100,InverseCorrelated,fixed,1000,42,10.0000,1001,45291,13273,32002,16,0.293060,985,16,0.984016,11149,7501.7473,8754720.0510,7509249,565.7537,13.259740
1385,100,InverseCorrelated,fixed,1000,42,10.0000,1001,51281,16565,34680,36,0.323024,998,3,0.997003,16044,10725.4356,13593241.8582,10736161,648.1232,16.548452
1386,100,InverseCorrelated,fixed,1000,42,10.0000,1001,48047,14547,33500,0,0.302766,991,10,0.990010,12068,7977.0310,8180154.0320,7985008,548.9110,14.532468
1387,100,InverseCorrelated,fixed,1000,42,10.0000,1001,54063,17126,36937,0,0.316779,995,6,0.994006,14048,9659.8771,9941990.9989,9669537,564.6115,17.108891
1388,100,InverseCorrelated,fixed,1000,42,10.0000,1001,49836,15914,33922,0,0.319327,997,4,0.996004,13132,9210.4925,9237688.2939,9219703,579.3454,15.898102
1389,100,InverseCorrelated,fixed,1000,42,10.0000,1001,52362,16074,36285,3,0.306978,998,3,0.997003,13028,9087.4136,7608422.1926,9096501,565.9140,16.057942
1390,100,InverseCorrelated,fixed,1000,42,10.0000,1001,48426,15811,32533,82,0.326498,993,8,0.992008,13075,8064.4885,12618799.6025,8072553,510.5656,15.795205
1391,100,InverseCorrelated,fixed,1000,42,10.0000,1001,50901,15045,35840,16,0.295574,989,12,0.988012,13070,8913.3127,9076070.5546,8922226,593.0360,15.029970
1392,100,InverseCorrelated,fixed,1000,42,10.0000,1001,49017,14664,34275,78,0.299162,992,9,0.991009,12047,7682.0490,8510485.9467,7689731,524.3952,14.649351
1393,100,InverseCorrelated,fixed,1000,42,10.0000,1001,47633,14025,33551,57,0.294439,982,19,0.981019,12057,8182.3307,8880127.2783,8190513,583.9938,14.010989
1394,100,InverseCorrelated,fixed,1000,42,10.0000,1001,46752,11944,34716,92,0.255476,991,10,0.990010,11078,7143.8741,8140693.6585,7151018,598.7122,11.932068
1395,100,InverseCorrelated,fixed,1000,42,10.0000,1001,48885,12636,36249,0,0.258484,992,9,0.991009,10121,7019.6434,5611871.8758,7026663,556.0829,12.623377
1396,100,InverseCorrelated,fixed,1000,42,10.0000,1001,52006,12719,39035,252,0.244568,982,19,0.981019,11132,7423.3477,8372007.6693,7430771,584.2260,12.706294
1397,100,InverseCorrelated,fixed,1000,42,10.0000,1001,43573,14686,28755,132,0.337044,1000,1,0.999001,13048,9072.6833,7995890.4761,9081756,618.3955,14.671329
1398,100,InverseCorrelated,fixed,1000,42,10.0000,1001,49409,15248,34161,0,0.308608,999,2,0.998002,13128,9264.5385,9465383.5672,9273803,608.1980,15.232767
1399,100,InverseCorrelated,fixed,1000,42,10.0000,1001,50049,14524,35525,0,0.290196,995,6,0.994006,13073,8327.7363,10466701.7966,8336064,573.9510,14.509491
1400,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47869,10693,36659,517,0.223380,999,2,0.998002,1097,543.3457,100829.1093,543889,50.8640,10.682318
1401,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48628,8221,40040,367,0.169059,987,14,0.986014,1082,538.0320,100053.3456,538570,65.5115,8.212787
1402,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50621,8425,41823,373,0.166433,998,3,0.997003,1093,542.3417,101495.6255,542884,64.4373,8.416583
1403,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49513,8725,40151,637,0.176216,996,5,0.995005,1094,545.1269,100821.5493,545672,62.5412,8.716284
1404,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,46927,8805,37629,493,0.187632,992,9,0.991009,1094,544.3706,100348.9126,544915,61.8870,8.796204
1405,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51324,8704,41968,652,0.169589,990,11,0.989011,1090,542.1808,100629.2710,542723,62.3533,8.695305
1406,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51504,8126,42695,683,0.157774,997,4,0.996004,1095,545.4885,100735.7184,546034,67.1959,8.117882
1407,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47139,8977,37409,753,0.190437,996,5,0.995005,1090,542.6374,100842.0493,543180,60.5080,8.968032
1408,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,46449,7371,38872,206,0.158690,979,22,0.978022,1084,534.6334,102260.5479,535168,72.6045,7.363636
1409,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49624,7152,42198,274,0.144124,971,30,0.970030,1088,539.6853,101517.8081,540225,75.5348,7.144855
1410,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47965,8059,39284,622,0.168018,993,8,0.992008,1090,539.7013,100958.1915,540241,67.0357,8.050949
1411,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49714,6920,42360,434,0.139196,993,8,0.992008,1094,543.1139,101028.6763,543657,78.5632,6.913087
1412,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49661,6804,42359,498,0.137009,991,10,0.990010,1090,539.0210,100193.4931,539560,79.3004,6.797203
1413,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50518,10431,39110,977,0.206481,997,4,0.996004,1093,541.7253,100011.2062,542267,51.9861,10.420579
1414,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,58723,8236,49278,1209,0.140252,985,16,0.984016,1098,546.9041,101048.1486,547451,66.4705,8.227772
1415,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48756,7959,40051,746,0.163241,986,15,0.985015,1087,541.4136,100682.5522,541955,68.0934,7.951049
1416,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47631,8142,38961,528,0.170939,994,7,0.993007,1090,539.7962,100575.3011,540336,66.3640,8.133866
1417,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48029,10121,36926,982,0.210727,991,10,0.990010,1092,541.6354,100813.8481,542177,53.5695,10.110889
1418,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49976,7371,42117,488,0.147491,985,16,0.984016,1088,541.9371,100951.5375,542479,73.5964,7.363636
1419,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49809,8629,40547,633,0.173242,991,10,0.990010,1092,543.0470,100922.8519,543590,62.9957,8.620380
1420,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51111,8160,42405,546,0.159653,984,17,0.983017,1088,543.0949,100468.3476,543638,66.6223,8.151848
1421,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49516,10604,38170,742,0.214153,1000,1,0.999001,1093,536.6174,99588.2562,537154,50.6558,10.593407
1422,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,46743,8966,36874,903,0.191815,986,15,0.985015,1094,542.7193,100565.2069,543262,60.5913,8.957043
1423,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,44881,7072,37473,336,0.157572,981,20,0.980020,1087,537.2917,100903.4614,537829,76.0505,7.064935
1424,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47518,7912,39101,505,0.166505,991,10,0.990010,1092,544.6054,101331.6315,545150,68.9017,7.904096
1425,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47575,6232,41081,262,0.130993,951,50,0.950050,1087,531.9481,102436.6127,532480,85.4429,6.225774
1426,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49350,6192,42776,382,0.125471,972,29,0.971029,1094,542.5864,101801.5672,543129,87.7146,6.185814
1427,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,45830,7839,37434,557,0.171045,997,4,0.996004,1093,540.5375,101259.9589,541078,69.0239,7.831169
1428,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50268,9315,40140,813,0.185307,983,18,0.982018,1089,543.2078,100848.6162,543751,58.3737,9.305694
1429,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51493,7046,43985,462,0.136834,979,22,0.978022,1081,537.0050,99668.0269,537542,76.2904,7.038961
1430,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,56133,8664,46582,887,0.154348,992,9,0.991009,1090,541.1279,99978.7349,541669,62.5195,8.655345
1431,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51307,6927,43898,482,0.135011,982,19,0.981019,1089,540.3057,101035.9485,540846,78.0780,6.920080
1432,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,44115,7297,36278,540,0.165409,985,16,0.984016,1089,537.6753,100036.6428,538213,73.7581,7.289710
1433,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,45895,7170,38265,460,0.156226,983,18,0.982018,1089,540.7512,100826.4946,541292,75.4940,7.162837
1434,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47326,7343,39052,931,0.155158,998,3,0.997003,1094,545.5904,101275.4686,546136,74.3751,7.335664
1435,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,46118,6558,38778,782,0.142200,958,43,0.957043,1091,539.2687,102016.0167,539808,82.3129,6.551449
1436,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49661,9479,39400,782,0.190874,1000,1,0.999001,1096,544.7582,101818.5929,545303,57.5275,9.469530
1437,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49739,9967,38480,1292,0.200386,992,9,0.991009,1096,542.5804,98972.3554,543123,54.4921,9.957043
1438,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,43705,6689,36687,329,0.153049,980,21,0.979021,1087,536.8911,101673.0980,537428,80.3450,6.682318
1439,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49522,8002,40299,1221,0.161585,987,14,0.986014,1090,541.1179,101139.0291,541659,67.6905,7.994006
1440,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,55120,7987,46413,720,0.144902,992,9,0.991009,1088,541.7782,100189.7210,542320,67.9003,7.979021
1441,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48037,7457,39632,948,0.155235,996,5,0.995005,1087,542.1079,100528.1762,542650,72.7706,7.449550
1442,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,54617,8310,45322,985,0.152150,993,8,0.992008,1095,543.9910,100715.1518,544535,65.5277,8.301698
1443,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51661,8881,41927,853,0.171909,993,8,0.992008,1092,544.4805,100582.8410,545025,61.3698,8.872128
1444,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47171,7946,38669,556,0.168451,995,6,0.994006,1093,544.0370,101508.5231,544581,68.5352,7.938062
1445,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51961,8431,42669,861,0.162256,972,29,0.971029,1094,540.4755,100539.7779,541016,64.1698,8.422577
1446,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50139,6716,43136,287,0.133948,977,24,0.976024,1091,538.2248,101622.2981,538763,80.2208,6.709291
1447,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49312,8949,39688,675,0.181477,994,7,0.993007,1095,543.4266,100978.1407,543970,60.7856,8.940060
1448,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49906,11872,37391,643,0.237887,999,2,0.998002,1091,542.0649,100092.1267,542607,45.7048,11.860140
1449,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52049,9822,41387,840,0.188707,999,2,0.998002,1093,543.1558,101240.0436,543699,55.3552,9.812188
1450,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48374,8924,38795,655,0.184479,997,4,0.996004,1092,541.0999,100541.8522,541641,60.6949,8.915085
1451,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47883,6135,40917,831,0.128125,965,36,0.964036,1087,537.5465,101405.6904,538084,87.7073,6.128871
1452,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51624,10372,40498,754,0.200914,988,13,0.987013,1088,542.1409,100178.6345,542683,52.3219,10.361638
1453,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,55748,7979,46946,823,0.143126,998,3,0.997003,1088,542.5365,100022.3586,543079,68.0635,7.971029
1454,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52046,9206,41818,1022,0.176882,984,17,0.983017,1091,544.5325,101044.1271,545077,59.2089,9.196803
1455,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50566,7465,42616,485,0.147629,980,21,0.979021,1091,541.7982,101630.5886,542340,72.6510,7.457542
1456,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52256,7332,44608,316,0.140309,958,43,0.957043,1088,536.0719,101269.0977,536608,73.1871,7.324675
1457,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,54623,9294,44461,868,0.170148,998,3,0.997003,1091,541.6174,100084.8057,542159,58.3343,9.284715
1458,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,45184,7519,36972,693,0.166408,987,14,0.986014,1087,538.9471,100313.0132,539486,71.7497,7.511489
1459,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,54012,10324,42273,1415,0.191143,987,14,0.986014,1090,544.1359,100212.9686,544680,52.7586,10.313686
1460,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49755,7543,41779,433,0.151603,996,5,0.995005,1091,540.8521,101394.6435,541393,71.7742,7.535465
1461,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47405,8625,37847,933,0.181943,994,7,0.993007,1092,541.9361,101091.0009,542478,62.8960,8.616384
1462,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,56046,7976,47320,750,0.142312,998,3,0.997003,1096,546.0260,100813.2201,546572,68.5271,7.968032
1463,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51707,10193,40592,922,0.197130,996,5,0.995005,1094,541.2507,99532.4896,541792,53.1533,10.182817
1464,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52139,8894,41877,1368,0.170582,998,3,0.997003,1093,542.8701,100548.4547,543413,61.0988,8.885115
1465,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50731,10474,38753,1504,0.206462,990,11,0.989011,1091,542.8601,100701.4430,543403,51.8811,10.463536
1466,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,48537,5607,42480,450,0.115520,991,10,0.990010,1090,539.4785,101868.7011,540018,96.3114,5.601399
1467,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50347,8368,40999,980,0.166207,974,27,0.973027,1088,541.4645,100925.6753,542006,64.7713,8.359640
1468,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,43280,8938,33674,668,0.206516,999,2,0.998002,1095,542.9071,101619.1212,543450,60.8022,8.929071
1469,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49091,7537,41096,458,0.153531,994,7,0.993007,1086,541.1898,99747.3426,541731,71.8762,7.529471
1470,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,53816,8149,44794,873,0.151423,992,9,0.991009,1088,541.1069,99965.4301,541648,66.4680,8.140859
1471,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49416,8567,39921,928,0.173365,991,10,0.990010,1098,541.6154,99591.8171,542157,63.2843,8.558442
1472,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50697,7839,42266,592,0.154625,999,2,0.998002,1097,539.2767,101400.7076,539816,68.8629,7.831169
1473,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,53203,10394,41102,1707,0.195365,999,2,0.998002,1094,546.1788,100977.7632,546725,52.6001,10.383616
1474,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51480,7669,43216,595,0.148970,1000,1,0.999001,1081,536.0539,101119.7773,536590,69.9687,7.661339
1475,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47412,7639,39299,474,0.161120,984,17,0.983017,1094,542.8092,102778.4261,543352,71.1287,7.631369
1476,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47425,8270,38749,406,0.174381,1000,1,0.999001,1087,539.0120,101333.0188,539551,65.2420,8.261738
1477,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51452,8407,42312,733,0.163395,997,4,0.996004,1096,545.6533,100866.8798,546199,64.9695,8.398601
1478,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51615,8791,42240,584,0.170319,992,9,0.991009,1091,543.6993,100733.5929,544243,61.9091,8.782218
1479,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,47660,6554,40737,369,0.137516,986,15,0.985015,1092,541.8911,100653.9192,542433,82.7637,6.547453
1480,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,45114,6770,37871,473,0.150064,990,11,0.989011,1084,534.7063,102130.2674,535241,79.0607,6.763237
1481,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50374,7297,42159,918,0.144856,996,5,0.995005,1092,543.0629,100492.9441,543606,74.4972,7.289710
1482,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49571,9032,39162,1377,0.182203,999,2,0.998002,1094,544.7562,99891.4930,545301,60.3743,9.022977
1483,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50623,9566,40146,911,0.188965,1000,1,0.999001,1095,543.6983,100735.0199,544242,56.8934,9.556444
1484,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51900,9042,41637,1221,0.174220,993,8,0.992008,1092,542.1109,100711.9008,542653,60.0147,9.032967
1485,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49523,8416,40222,885,0.169941,987,14,0.986014,1095,539.9441,100955.5074,540484,64.2210,8.407592
1486,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51888,11952,38924,1012,0.230342,999,2,0.998002,1090,543.8002,99393.1189,544344,45.5442,11.940060
1487,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50856,7413,42742,701,0.145765,990,11,0.989011,1099,538.6943,100144.6518,539233,72.7415,7.405594
1488,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50493,9719,40088,686,0.192482,986,15,0.985015,1095,542.0879,100709.1491,542630,55.8319,9.709291
1489,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52832,7224,45054,554,0.136735,994,7,0.993007,1091,542.0989,99503.0462,542641,75.1164,7.216783
1490,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49776,8325,40687,764,0.167249,1000,1,0.999001,1091,543.6414,100324.5697,544185,65.3676,8.316683
1491,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,52996,7392,44650,954,0.139482,991,10,0.990010,1095,544.8841,100823.4571,545429,73.7864,7.384615
1492,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50790,7809,42187,794,0.153751,989,12,0.988012,1096,545.0010,101435.6114,545546,69.8612,7.801199
1493,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50923,9224,39959,1740,0.181136,995,6,0.994006,1083,539.3556,100169.1902,539895,58.5315,9.214785
1494,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,49724,6678,42373,673,0.134301,946,55,0.945055,1079,530.5554,101008.8803,531086,79.5277,6.671329
1495,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50747,9495,40212,1040,0.187105,1000,1,0.999001,1088,542.8721,99466.6829,543415,57.2317,9.485514
1496,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,56413,9895,45151,1367,0.175403,982,19,0.981019,1088,542.9880,100300.8890,543531,54.9299,9.885115
1497,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,54758,8054,46182,522,0.147084,1000,1,0.999001,1094,544.5465,101349.9601,545091,67.6795,8.045954
1498,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,51073,9882,40609,582,0.193488,996,5,0.995005,1096,542.0060,100191.3087,542548,54.9027,9.872128
1499,100,AlmostEqualRatios,fixed,1000,42,10.0000,1001,50765,7492,42306,967,0.147582,989,12,0.988012,1090,539.6903,100545.4006,540230,72.1076,7.484515
