algorithm,var_a,var_b,correlation
Greedy,mean_value,median_weight,0.3437864031377868
Greedy,mean_value,median_value,0.8812141837257296
Greedy,mean_value,std_weight,0.014557975119664435
Greedy,mean_value,std_value,0.024436890719434612
Greedy,mean_value,min_weight,0.126060635120515
Greedy,mean_value,max_weight,0.10833603722565864
Greedy,mean_value,min_value,0.27304556829210813
Greedy,mean_value,max_value,0.18382460555338473
Greedy,mean_value,weight_cv,-0.307941158003204
Greedy,mean_value,value_cv,-0.775873999918868
Greedy,mean_value,weight_skewness,-0.30136371582323745
Greedy,mean_value,value_skewness,-0.8027771915144392
Greedy,mean_value,weight_kurtosis,-0.018056005964726035
Greedy,mean_value,value_kurtosis,-0.005855524026537881
Greedy,mean_value,capacity_ratio,-0.005086887022055722
Greedy,mean_value,slack,0.028874939791415175
Greedy,mean_value,average_fillable_items,-0.004514572298231163
Greedy,mean_value,pearson_corr,0.05050737352768894
Greedy,mean_value,spearman_corr,0.04657012529086935
Greedy,mean_value,kendall_corr,0.04785989913869764
Greedy,mean_value,mean_ratio,0.036391321338583235
Greedy,mean_value,median_ratio,0.4610555393532891
Greedy,mean_value,std_ratio,0.012942180107442467
Greedy,mean_value,ratio_entropy,0.0012638913545077947
Greedy,mean_value,unique_ratio_count,0.008682627242356541
Greedy,mean_value,duplicate_ratio_fraction,-0.010811676783343759
Greedy,mean_value,unique_weights,0.007661990280054217
Greedy,mean_value,unique_values,0.008590953188534357
Greedy,mean_value,unique_pairs,0.00819664484488055
Greedy,mean_value,duplicate_items,0.02200071131931136
Greedy,mean_value,duplicate_pairs,0.022015031686232096
Greedy,mean_value,time_millis,0.000260384340525782
Greedy,mean_value,memory_bytes,0.00724526438458653
Greedy,mean_value,memory_mb,0.007259665631732198
Greedy,mean_value,solution_value,0.00491312850715645
Greedy,mean_value,optimality_gap,0.06039979156407262
Greedy,mean_value,nodes_generated,0.027724799017752128
Greedy,mean_value,internal_nodes,0.02947345623629257
Greedy,mean_value,max_depth,0.01121751747517301
Greedy,mean_value,mean_depth,0.014695009304014987
Greedy,mean_value,median_depth,0.014342523302406181
Greedy,mean_value,mean_queue_size,0.006825169055278144
Greedy,mean_value,final_queue_size,0.005272130853687972
Greedy,mean_value,mean_bound,0.004983880396564347
Greedy,mean_value,bound_variance,-0.03775637163741435
Greedy,mean_value,min_bound,0.005157928699201756
Greedy,mean_value,max_bound,0.004976685503205667
Greedy,mean_value,mean_bound_gap,-0.01228336237988865
Greedy,mean_value,bound_gap_variance,-0.004766630633182618
Greedy,mean_value,pruned_by_bound,-0.04865595227726373
Greedy,mean_value,pruned_by_cap,0.005599848773004865
Greedy,mean_value,left_branches,0.013054212688809382
Greedy,mean_value,right_branches,0.03007271480527965
Greedy,mean_value,explored_children,0.027683854052948136
Greedy,mean_value,skipped_children,0.031892550493883204
Greedy,mean_value,skipped_infeasible,0.021943683569706506
Greedy,mean_value,skipped_by_bound,0.023831746024898265
Greedy,mean_value,improvement_count,0.005326818440153067
Greedy,mean_value,sum_improvement_amount,0.01313403854970306
Greedy,mean_value,mean_improvement_amount,0.038300832679501316
Greedy,mean_value,last_improvement_node,0.01776488450095116
Greedy,mean_value,pruned_generated_ratio,-0.04171589530981499
Greedy,mean_value,avg_branching_factor,0.009798129012141537
Greedy,mean_value,capacity_density,0.028716583198653476
Greedy,mean_value,cells_allocated,0.009532806950785592
Greedy,mean_value,total_evaluations,0.0052317747333266405
Greedy,mean_value,include_count,0.0036978579564081156
Greedy,mean_value,exclude_count,0.005881025401157598
Greedy,mean_value,tie_count,0.01972482264824151
Greedy,mean_value,include_ratio,-0.005551129373604681
Greedy,mean_value,nonzero_value_states,0.008536146363653652
Greedy,mean_value,zero_value_states,0.05424228400845436
Greedy,mean_value,fill_rate,-0.09360438724991797
Greedy,mean_value,mean_cell_value,0.0014775945834707878
Greedy,mean_value,cell_value_variance,0.0023723141669403855
